Amharic,Oromo,domain
ተመልሰው ይቆዩ።,duubatti deebi'aa.,General
ቆይ!,gad bu'aa!,General
ወደ ታች ይቆዩ.,gad bu'aa.,General
እዚሁ ይቆዩ.,as turaa.,General
ቤት ይቆዩ።,mana turaa.,General
ደህንነትዎን ይጠብቁ.,nagaan turi.,Government
ቀጭን ይቆዩ.,qalla'aa ta'aa.,General
ተመለስ።,duubatti deebi'i.,General
ይህን አቁም!,sana dhiisaa!,General
ያንን አቁም።,sana dhiisaa.,General
አቁማቸው።,isaan dhaabaa.,General
ተጠንቀቅ!,of eeggadhu!,General
ተጠንቀቅ.,of eeggadhu.,General
የኔን ውሰዱ።,kan koo fudhadhaa.,General
ተቆጣጠር.,fudhadhu.,General
ይህን ይውሰዱ.,kana fudhadhaa.,General
አመሰግናለሁ.,galatoomaa.,General
ምንም አይደል.,sun ok dha.,General
በቃ.,kana qofa.,General
እኔ ነኝ.,sun ana.,General
ከዛስ?,sana booda maal?,General
ወደቁ።,kufan.,General
ሄዱ።,isaanis ni deeman.,General
ዋሽተዋል።,soban.,General
ተሸንፈዋል።,isaan mo'aman.,General
ዋኙ።,dabballee.,General
ጊዜው አልፏል።,yeroon darbeera.,General
ቶም ያበስላል.,toom nyaata bilcheessa.,General
ቶም አለቀሰ።,toom jedhee boo'e.,General
ቶም ጠልቆ ገባ።,toom bishaan keessa cuuphame.,General
ቶም ተባረረ።,toom dhukaase.,General
ቶም ደህና ነው።,toom ok dha.,General
ቶም ገብቱዋል።,toom keessa jira.,General
ቶም ተነስቱዋል.,toom ol ka'eera.,General
ቶም ሹራብ።,toom ni hodha.,General
ቶም ያውቃል።,toom ni beeka.,General
ቶም ከንፈር.,toom ni laamsha'a.,General
ቶም ሮክ.,toom ni raafama.,General
ቶም ተናግሯል.,toom dubbate.,General
ቶም ይሞክራል።,toom ni yaala.,General
ቶም ድምጽ ሰጥቱዋል።,toom sagalee kenne.,Government
ቶም እያወዛወዘ።,toom harka isaa harka isaa rukute.,General
ቶም ይሰራል.,toom ni hojjeta.,General
የቶም ስብ.,toomii furdaa.,General
የቶም አብዷል።,toomii maraateera.,General
ቶም አዝኗል።,toom gaddisiisaa jira.,General
በቶም እመኑ።,tom amanaa.,General
እንደገና ሞክር.,ammas yaalaa.,Religion
ለካው.,irratti yaalaa.,General
ወደ ግራ ታጠፍ.,gara bitaatti garagali.,General
ይክፈቱት።,qulfii isaa hiikaa.,General
እዚህ ይጠብቁ.,asirratti eegaa.,General
መሄጃ መንገድ!,karaa itti deemnu!,General
ተስማምተናል.,walii galle.,General
አደረግነው!,hojjenne!,General
አደረግነው.,hojjenne.,General
ረስተናል።,irraanfanne.,General
አይተናል።,argineerra.,General
ፈገግ አልን።,nutis kolfinee.,General
ተነጋገርን።,haasofne.,General
ጠበቅን።,eeganne.,General
ተራመድን።,miillaan deemne.,General
እናሸንፋለን።,ni injifanna.,General
ሞቀናል።,nuti ho'aa jirra.,General
አዝነናል።,gaddinee jirra.,General
አይን አፋር ነን።,nuti qaana'aa jirra.,General
ጥሩ ስራ!,gaarii goote!,General
ጥሩ ስራ.,gaarii goote.,General
እንደአት ነው?,akkam jirta?,General
ማን ምንአገባው?,eenyutu dhimma qaba?,General
እሱ ማን ነው?,inni eenyu?,General
ማን ነው?,eenyu?,General
ማን ያውቃል?,eenyutu beeka?,General
ማነው የተናገረው?,eenyutu dubbate?,General
ማን ይሄዳል?,eenyuutu deema?,General
ቶም ማን ነው?,toom eenyu?,General
ማን ነው የታመመ?,eenyutu dhukkubsate?,General
ድንቅ!,ajaa'iba!,General
ቶም ይፃፉ.,toomii barreessi.,General
ትነዳለህ።,ati konkolaachifta.,General
አንተ ደደብ!,yaa gowwaa!,General
ትሸታለህ።,ati urgaa'a.,General
ጀምር.,ati jalqabda.,General
ትገማለህ.,ati urgooftuu.,General
ሞክረሃል።,yaalteetta.,General
ደህና ነህ።,ati ok jirta.,General
አንተ ነህ!,atidha!,General
ከፍ ያለ አላማ ያድርጉ።,kaayyoo ol ka'aa.,General
ሁሉም ተሳፍረዋል!,hundi isaanii doonii irra turan!,General
ግልጽ ነኝ?,ani ifaadhaa?,General
እየሞትኩ ነው?,du'aa jiraa?,Religion
ቀድሜ ነኝ?,dafee jiraa?,General
ተባረርኩ?,hojiirraa ari'amaa?,General
መጀመሪያ ነኝ?,ani dursaa?,Government
ተቀጥሬያለሁ?,ani qacaramee jiraa?,General
ልክ ነኝ?,ani sirriidhaa?,General
ተሳስቻለሁ?,dogoggoraa?,General
ለቶም መልሱ።,deebii toomii.,General
ሰላም ነው?,nagaa jirtaa?,Government
ገብተሃል?,keessa jirtuu?,General
ተነስተዋል?,ol kaatee jirtaa?,General
ማንንም ይጠይቁ።,nama kamiyyuu gaafadhu.,General
ዙሪያውን ይጠይቁ.,naannoo kee gaafadhu.,General
ጠንቀቅ በል!,of eeggadhu!,General
ጠንቀቅ በል.,of eeggadhu.,General
ይብቃህ።,quufaa.,General
በሰአቱ ይሁኑ።,yeroo isaa eeggadhu.,General
ታገስ.,obsaa.,General
አስተዋይ ሁን።,of eeggannoo qabaadhu.,General
በቁም ነገር ሁን።,cimaa ta'i.,General
ወፎች ይዘምራሉ.,simbirroonni ni sirbu.,General
ከታች ወደላይ!,jalqaba ol!,General
ወደ ውስጥ መተንፈስ.,hafuura baafadhu.,General
ምግብ አምጡ.,nyaata fidaa.,General
እርዳታ አምጣ።,gargaarsa fidaa.,General
ወይን አምጡ.,wayinii fidaa.,General
መምጣት እችላለሁ?,dhufuu danda'aa?,General
ልረዳው እችላለሁ?,gargaaruu nan danda'aa?,General
መዘመር እችላለሁ?,sirbuu nan danda'aa?,General
መቆየት እችላለሁ?,turuu nan danda'aa?,General
ይህን ያዙ።,kana baadhadhaa.,General
ይህንን ይያዙ።,kana qabadhaa.,General
ያንን ያረጋግጡ።,sana ilaalaa.,General
ይህንን ያረጋግጡ።,kana ilaalaa.,General
አንዱን ይምረጡ.,tokko filadhu.,General
እንደገና ና.,ammas koottaa.,Religion
ብቻህን ና።,kottaa kophaa koo kottu.,General
ይምጡ።,kottaa waliin.,General
ቀደም ብለው ይምጡ.,daftee kottaa.,Health/Medical
ግባ!,kottaa koottaa!,General
ግባ።,kottaa koottaa.,General
ቶሎ ና!,dafii koottaa!,General
ወደ እኔ ኑ ።,gara koo koottaa.,General
ወደ እኛ ይምጡ.,gara keenya koottaa.,General
ቆርጠህ አወጣ!,itti muraa!,General
ቆርጠህ አወጣ.,itti muraa.,General
አጥፋው።,balleessaa.,General
አሸንፈናል?,injifnee moo?,General
በፍጥነት መቆፈር.,saffisaan qotaa.,General
አኩርፋለሁ?,nan qufa'aa?,General
ይሸታል?,na urgooftuu?,General
ወንዶች ያለቅሳሉ?,dhiironni ni boo'aa?,General
አትበሳጭ።,hin dhiphatin.,General
አትዝለል!,hin utaalin!,General
አትመልከት።,hin ilaalinaa.,General
አትንቀሳቀስ!,hin socho'inaa!,General
አትንቀሳቀስ።,hin socho'inaa.,General
አትግፋ።,hin dhiibin.,General
አታቁዋርጥ።,hin dhiisinaa.,General
አትቸኩል።,hin ariifatin.,General
አትዝፈን።,hin sirbiin.,General
አትቁም.,hin dhaabinaa.,General
አትናገር!,hin dubbatin!,General
አትናገር።,hin dubbatin.,General
አትጠብቅ።,hin eeginaa.,General
የግዴታ ጥሪዎች።,bilbila dirqamaa.,Government
የፊት እውነታዎች!,dhugaa jiru fuula duratti!,General
ይሙሉት።,guutuu.,General
ሥራ ይፈልጉ።,hojii barbaadi.,General
ቶም ይከተሉ.,tom hordofaa.,General
ተከተሉት።,isa hordofaa.,General
ቶምን እርሳ።,toom dagadhu.,General
እርሳው።,isa dagadhu.,General
ይቅር በለንኝ ይቅር በይኝ.,dhiifama naaf godhaa.,General
ይቅር በለን.,dhiifama nuuf godhaa.,General
ሕይወት ያግኙ!,jireenya argadhu!,Religion
ወደ ውስጥ ግባ።,keessa seena.,General
ተንቀሳቀስ።,socho'aa.,General
ወደ አልጋው ይሂዱ.,siree irra cii.,Health/Medical
ተውት።,dhiisii.,General
ወደ ውጭ ውጣ።,ala ba'aa.,General
ቶምን ለማየት ይሂዱ።,deemi toom ilaali.,General
ይሞቁ።,deemi ho'i.,General
ይኑርዎት።,have at it.,General
ሰጠ።,innis harka kennate.,General
ስልኩን ዘጋው።,innis bilbila cufe.,General
ስራ በዝቶበታል።,hojiin itti baay'atee jira.,General
እሱ እዚህ አለ!,inni kunoo jira!,General
ደግ ነው።,inni gara laafessa.,General
አርፍዷል።,harkifateera.,General
እሱ ድሃ ነው።,inni hiyyeessa.,General
ታሙዋል።,inni dhukkubsatee jira.,General
አደረገው።,innis tolche.,General
እሱ ስዊዘርላንድ ነው።,inni lammii siwiizarlaandiiti.,General
ተበላሽቱዋል።,inni cabee jira.,General
ብልህ ነው።,inni qaroodha.,General
ወደ ሰሜን ይሂዱ።,gara kaabaatti qajeela.,General
ወደ ደቡብ ይሂዱ።,gara kibbaatti qajeela.,General
እነሆ እሱ ነው!,kunoo inni!,General
እነሆ።,kunooti.,General
እንቀጥላለን.,kunoo deemna.,General
ዝም ብለህ ጠብቅ።,ammas qabadhu.,General
ምንኛ ሞኝነት ነው!,akkam abshaalummaadha!,General
እንዴት ብልህ ነው!,akkam qaroodha!,General
እንዴት የሚያምር!,akkam namatti tola!,General
እንዴት አሳዛኝ ነው!,akkam nama gaddisiisa!,General
ስራ እንዴት ነው?,hojiin akkam?,General
ቶሎ ተመለስ።,dafii deebi'aa.,General
ወደ ቤት በፍጥነት.,dafii gara manaatti deebi'aa.,General
ተቀብያለሁ።,ani nan amana.,General
ወንድ ነኝ.,ani dhiira.,General
እሄዳለሁ.,ani deema.,General
ሰው ነኝ።,ani nama.,General
ዝግጁ ነኝ.,qophii dha.,General
ትክክል ነኝ.,ani sirrii dha.,General
አጭር ነኝ.,ani gabaabaa dha.,General
ሰበርኩት።,jedheen cabse.,General
ገንብቼዋለሁ።,ani ijaare.,Agriculture
መምጣት እችላለሁ።,dhufuu nan danda'a.,General
ምግብ ማብሰል እችላለሁ.,nyaata bilcheessuu nan danda'a.,General
መዝለል እችላለሁ።,utaaluu nan danda'a.,General
ማንበብ እችላለሁ።,dubbisuu nan danda'a.,General
መዘመር እችላለሁ።,sirbuu nan danda'a.,General
መዋኘት እችላለሁ.,dambalii nan danda'a.,General
መቆየት እችላለሁ.,eeguu nan danda'a.,General
መራመድ እችላለሁ።,miillaan deemuu nan danda'a.,General
መሄድ አልችልም።,deemu hin danda'u.,General
ሰረዝኩት።,haqeen ture.,General
ሳቅኩኝ።,jedheen qoose.,General
ያንን አደረግሁ።,ani akkas godhe.,General
ይህን አደረግሁ።,kana nan godhe.,General
አልስማማም.,ani walii hin galu.,General
እጨነቃለሁ.,ani yaadda'a.,General
እጠራጠራለሁ.,ani shakka.,General
እዚህ እበላለሁ።,asittin nyaadha.,General
ተዝናንቼበታለሁ.,na gammachiisa.,General
በቶም ቀናሁ።,toomiin nan hinaafa.,General
እቀናባታለሁ።,ishee nan hinaafa.,General
እቀናበታለሁ።,isaaf nan hinaafa.,General
ቀናሁህ።,siin hinaafa.,General
የአካል ብቃት እንቅስቃሴ አደርጋለሁ።,sochii qaamaa nan godha.,General
እ ፈኤል ባድ.,miira hamaan natti dhagahama.,General
እርጅና ይሰማኛል።,dulloomuun natti dhagahama.,General
ሀዘን ይሰማኛል።,gaddi natti dhagahama.,General
መጥፎ ስሜት ተሰማኝ።,miirri hamaan natti dhagaʼame.,General
ሕመም ተሰማኝ.,dhukkubni natti dhagaʼame.,Health/Medical
አዘንኩኝ።,gaddaan natti dhagaʼame.,General
አስተካክዬዋለሁ።,anis sirreesse.,General
ዞር አልኩኝ።,anis ni rifadhe.,General
አገኘሁት.,argadheera.,General
ስራ በዝቶብኛል።,hojiin qabamee ture.,General
ተጎዳሁ።,miidhame.,General
ጠፋሁ።,badeen ture.,General
በጥይት ተመትቻለሁ።,rasaasaan rukutame.,General
አሞኛል.,dhukkubseen ture.,General
እንደምገንተው ከሆነ.,akkas jedheen tilmaama.,Health/Medical
እርዳታ ነበረኝ.,gargaarsa qabadheen ture.,General
አልወድህም.,si jibba.,General
አንድ አለኝ።,tokko qaba.,General
እሰማሃለሁ.,siin dhaga'a.,General
ቶምን እረዳለሁ.,toom nan gargaara.,General
እረዳዋለሁ።,ani isa gargaara.,General
ተስፋ አደርጋለሁ።,akka hin taane abdiin qaba.,General
ቶምን ጎዳሁ።,toomii nan miidhe.,General
CPR አውቃለሁ።,cpr nan beeka.,General
አውቃታለሁ.,ani ishee beeka.,General
አውቀዋለሁ.,ani isa beeka.,General
ቶምን ተውኩት።,toomii dhiiseen deeme.,General
R&B እወዳለሁ።,r&b nan jaalladha.,General
ቶምን እወዳለሁ።,toom nan jaalladha.,General
ስነ ጥበብ እወዳለሁ።,aartii nan jaalladha.,General
እሱ ደስ ይለኛል.,isa nan jaalladha.,General
ሻይ እወዳለሁ።,shaayii nan jaalladha.,Agriculture
አወድሃለሁ.,natti tolta.,General
ወደድኩት።,natti toleera.,General
አዳመጥኩት።,anis dhaggeeffadhe.,General
ቶምን እወዳለሁ።,toomii nan jaalladha.,General
ሻይ እወዳለሁ።,shaayii baay'een jaalladha.,Agriculture
አፈቅርሃለሁ.,sin jaalladha.,General
ወድጄው ነበር.,ani baay'een jaalladhe.,General
ሻይ አዘጋጅቻለሁ.,shaayii hojjedhe.,Agriculture
ሁለት ሰራሁ።,lama hojjedhe.,General
አገኘኹዋቸው።,isaan waliin wal barre.,General
መሮጥ አለብኝ።,fiiguun qaba.,General
ቶም እፈልጋለሁ.,toom na barbaachisa.,General
አየር እፈልጋለሁ.,qilleensa na barbaachisa.,General
በረዶ ያስፈልገኛል.,bubbee na barbaachisa.,General
እፈልግሃለሁ.,si barbaada.,General
ተቃወምኩ።,jedheen morme.,General
ደነገጥኩኝ።,jedheen rifadhe.,General
ቃል ገባሁ።,jedheen waadaa gale.,General
ሸሸሁ።,anis baqadhe.,General
ወደ ቤት ሮጥኩ ።,fiigeen gara manaatti deebi'e.,General
ተጸጸትኩ።,anis harka kennadheen ture.,General
አስታዉሳለሁ.,nan yaadadha.,General
አዎ አልኩት።,anis eeyyee jedheen.,General
ተቀመጥኩ።,jedheen taa'e.,General
ያንን አይቻለሁ.,sana argeera.,General
አየኹዋቸው።,isaan argeera.,General
ይታየኛል.,sana nan arga.,General
አይቻቸዋለሁ።,isaan nan arga.,General
ተንቀጠቀጥኩ።,anis ni raafame.,General
ትከሻዬን ነቀነቅኩ።,jedheen harka koo ol qabadhe.,General
አይኔን አንኳኩቼ።,anis ija koo nan cuunfadhe.,General
ተርፌያለሁ።,ani lubbuun hafe.,General
ወረወርኩት።,jedheen ol gatadhe.,General
ለቶም አልኩት።,anis toomitti hime.,General
ሞከርኩት።,yaaleen ture.,General
ይህንን እጠቀማለሁ።,kana fayyadama.,General
ቶም እፈልጋለሁ.,toom nan barbaada.,General
አንድ እፈልጋለሁ!,tokko barbaada!,General
አንድ እፈልጋለሁ.,tokko barbaada.,General
እፈልግሃለሁ.,an sin barbaada.,General
ርቄ ነበር.,anis fagaadheen ture.,General
ሥራ ይዤ ነበር.,hojiin qaba ture.,General
ጥሩ ነበርኩ።,ani gaarii ture.,General
የመጨረሻ ነበርኩ።,ani isa dhumaa ture.,General
አርፍጄ ነበር.,harkifadheen ture.,General
ጠፋሁ።,ani badeera.,General
በፉጨት።,jedheen xuxxuqe.,General
አልሄድም።,hin deemu.,General
ስፖርት እሰራለሁ.,ani sochii qaamaa nan godha.,Education
ጻፍኩት።,ani barreesse.,General
እቀበላለሁ,ani nan fudhadha ture.,General
አጣራለሁ።,ani nan sakatta'a.,General
አደርገዋለሁ.,ani nan godha.,General
እነዳለሁ።,konkolaachisaa nan deema.,General
እገባለሁ።,ani nan seena.,General
እፈጥናለሁ።,ani ariifadha.,General
እተወዋለሁ።,anis nan deema.,General
እተኩሳለሁ።,ani dhukaasa.,General
እቆማለሁ.,dhaabadha.,General
እጀምራለሁ.,ani nan jalqaba.,General
ሴት ልጅ ነኝ።,ani intala.,General
ጀግና ነኝ።,ani goota.,General
ውሸታም ነኝ።,ani sobduudha.,General
መንታ ነኝ።,ani lamaan kooti.,General
አዝናለሁ።,ani qoosaa jira.,General
እየጋገርኩ ነው!,ani daabboo tolchaa jira!,General
ይሻለኛል,ani wayya.,General
ወገንተኛ ነኝ።,ani loogii qaba.,General
እየገዛሁ ነው።,bitaa jira.,General
ጨካኝ ነኝ።,ani chubby dha.,General
እያመጣሁ ነው.,ani dhufaa jira.,General
ቀጥተኛ ነኝ።,ani kallattiin jira.,General
እየበላሁ ነው.,ani nyaachaa jira.,General
ታዋቂ ነኝ።,ani beekamaadha.,General
ተንኮለኛ ነኝ።,ani flabby dha.,General
ስግብግብ ነኝ።,araada qaba.,General
እየደበቅኩ ነው።,ani dhokadhee jira.,General
እውነት ነኝ።,dhugaa dubbadha.,Religion
ትሁት ነኝ።,ani gad of deebiseera.,General
ርቦኛል!,beela'eera!,General
ርቦኛል.,beela'eera.,General
በሽታ የመከላከል አቅም አለኝ።,ani immune dha.,Health/Medical
አልጋ ውስጥ ነኝ.,siree irra jira.,Health/Medical
ውስጤ ነኝ።,ani keessa jira.,General
እየቀለድኩ ነው።,qoosaa jira.,General
ተጭኛለሁ,ani fe'ameera.,General
ብቸኛ ነኝ.,kophaa koo jira.,General
እያጣሁ ነው።,dhabaa jira.,General
እየተንቀሳቀስኩ ነው።,ani socho'aa jira.,General
መደበኛ ነኝ።,ani normal dha.,General
እየከፈልኩ ነው።,ani kaffalaa jira.,General
ታፍሻለሁ,ani pooped ta'eera.,General
አርፌያለሁ።,boqodheera.,General
ተበላሽቻለሁ።,ani diigameera.,General
ተናወጥኩ።,raafameera.,General
ላጤ ነኝ.,ani single dha.,General
ስስ ነኝ።,ani gogaa dha.,General
ተኝቻለሁ!,hirribaan qaba!,General
ተንኮለኛ ነኝ።,ani dhoksaan jira.,General
በጣም ወፍራም ነኝ።,ani akka malee furdadheera.,General
ረክቻለሁ።,ani jiidheera.,General
ጥብቅ ነኝ።,ani cimaadha.,General
እኔ ጠንካራ ነኝ.,ani jabaadha.,General
ሰላሳ ነኝ።,umuriin koo waggaa soddoma.,General
እየሞከርኩ ነው።,yaalaa jira.,General
ደህና ነኝ።,fayyaa hin qabu.,General
ባክኗል።,harca'eera.,General
ሞክሬያለሁ።,yaaleera.,General
ቶምን ችላ በል.,toomii bira darbi.,General
እሱን ችላ በል.,isa bira darbaa.,General
ቶም ታሙዋል?,toom dhukkubsatee jiraa?,General
ቶም አብዷል?,toom maraateeraa?,General
ስራ በዝቶበታል?,hojiin qabaa?,General
እሱ ረጅም ነው?,dheeraadhaa?,General
ሰማያዊ ነው?,biluu ta'aa?,General
ተፈጽሙዋል?,hojjatamaadhaa?,General
ነፃ ነው?,bilisaadhaa?,General
ከባድ ነው?,ni ulfaataa?,General
ፍቅር ነው?,jaalaladhaa?,Religion
ጥሩ ነው?,nama tolaa?,General
ደህና ነው?,nageenya qabaa?,General
ጊዜው ነው?,yeroon isaa?,General
እውነት ነው?,dhugaadhaa?,Religion
ያ ነው?,akkas ta'aa?,General
እንደዛ ነው?,akkas ta'aa?,General
ያጋጥማል.,ni ta'a.,General
7፡30 ነው።,yeroon isaa sa'aatii 7:30 dha.,General
አስፈላጊ ነው።,dhimma qaba.,General
ደህና ሆነ።,ok ta'ee deeme.,General
ይቃጠላል።,ni guba.,General
ይሰራል።,ni hojjeta.,General
ፋሽን ነው።,faashiniidha.,General
ቀበሮ ነው።,sareedha.,General
ህያው ነው።,lubbuun jira.,General
በጣም አስከፊ ነው።,waan suukaneessaadha.,General
ተጀምሯል።,jalqabameera.,General
